wknbr,s1,m1,b1,s2,m2,b2,s3,m3,b3,s4,m4,b4,s5,m5,b5,s6,m6,b6,s7,m7,b7,s8,m8,b8,s9,m9,b9,s10,m10,b10,s11,m11,b11,s12,m12,b12,s13,m13,b13,s14,m14,b14,s15,m15,b15,s16,m16,b16,s17,m17,b17,s18,m18,b18,s19,m19,b19,s20,m20,b20,s21,m21,b21,s22,m22,b22,s23,m23,b23,s24,m24,b24,s25,m25,b25,s26,m26,b26,s27,m27,b27,s28,m28,b28,s29,m29,b29,s30,m30,b30,s31,m31,b31,s32,m32,b32,s33,m33,b33,s34,m34,b34,s35,m35,b35,s36,m36,b36,s37,m37,b37,s38,m38,b38,s39,m39,b39,s40,m40,b40,s41,m41,b41,s42,m42,b42,s43,m43,b43,s44,m44,b44,s45,m45,b45,s46,m46,b46,s47,m47,b47,s48,m48,b48,s49,m49,b49,s50,m50,b50,s51,m51,b51,s52,m52,b52,s53,m53,b53,s54,m54,b54,s55,m55,b55
201545,10022.0,875.0,0.0,10145.0,6239.0,0.0,159985.0,63378.0,0.0,22086.0,10605.0,0.0,19250.0,9684.0,0.0,6660.0,1332.0,0.0,0,0,0,0,0,0,582309.0,149139.0,0.0,86864.0,69795.0,0.0,0,0,0,0,0,0,30024.0,12641.0,0.0,235600.0,105622.0,0.0,0,0,0,110184.0,28352.0,0.0,3147.0,1038.0,0.0,0,0,0,149445.0,50282.0,0.0,131695.0,51058.0,0.0,24469.0,14393.0,0.0,10406.0,4728.0,0.0,81053.0,40206.0,0.0,39865.0,0.0,0.0,57948.0,27003.0,0.0,3633.0,1155.0,0.0,5790.0,1206.0,0.0,32803.0,8812.0,0.0,435.0,176.0,0.0,132.0,102.0,0.0,84944.0,39926.0,0.0,0,0,0,22482.0,22482.0,0.0,6784.0,1276.0,0.0,154164.0,31269.0,0.0,0,0,0,0,0,0,38270.0,18710.0,0.0,174.0,78.0,0.0,16882.0,14633.0,0.0,68.0,35.0,0.0,0,0,0,206.0,145.0,0.0,0,0,0,190911.0,90145.0,0.0,0,0,0,69944.0,27853.0,0.0,4534.0,808.0,0.0,107645.0,40890.0,0.0,24943.0,14124.0,0.0,0,0,0,0,0,0,35258.0,5481.0,0.0,246434.0,90731.0,0.0,31115.0,16027.0,0.0
201546,13496.0,1172.0,0.0,14905.0,7710.0,0.0,173041.0,66806.0,0.0,32654.0,13944.0,0.0,23194.0,11708.0,0.0,7453.0,1491.0,0.0,66.0,47.0,0.0,2.0,1.0,0.0,638379.0,146065.0,0.0,96211.0,77362.0,0.0,0,0,0,0,0,0,41219.0,14987.0,0.0,242647.0,106391.0,0.0,0,0,0,132354.0,27489.0,0.0,2341.0,803.0,0.0,0,0,0,155189.0,52671.0,0.0,144129.0,54325.0,0.0,27336.0,15034.0,0.0,14726.0,6995.0,0.0,102199.0,45202.0,0.0,62615.0,0.0,0.0,86419.0,34391.0,0.0,3848.0,1154.0,0.0,7549.0,1054.0,0.0,31518.0,8590.0,0.0,1638.0,651.0,0.0,112.0,79.0,0.0,112251.0,39187.0,0.0,0,0,0,30658.0,30658.0,0.0,13368.0,2081.0,0.0,98195.0,19965.0,0.0,0,0,0,-10.0,-10.0,0.0,34162.0,16804.0,0.0,630.0,302.0,0.0,18845.0,16257.0,0.0,49.0,24.0,0.0,157.0,125.0,0.0,526.0,351.0,0.0,0,0,0,142430.0,72983.0,0.0,0,0,0,49851.0,25116.0,0.0,5413.0,932.0,0.0,145321.0,51397.0,0.0,26121.0,14737.0,0.0,0,0,0,0,0,0,37687.0,5192.0,0.0,348987.0,124672.0,0.0,50244.0,19160.0,0.0
201547,18990.0,1638.0,0.0,15405.0,7066.0,0.0,173992.0,64851.0,0.0,23419.0,11038.0,0.0,25140.0,11024.0,0.0,6905.0,1381.0,0.0,0,0,0,0,0,0,569256.0,119123.0,0.0,89446.0,72105.0,0.0,0,0,0,0,0,0,41564.0,14842.0,0.0,229238.0,101565.0,0.0,0,0,0,120761.0,28689.0,0.0,4978.0,1493.0,0.0,0,0,0,150082.0,49661.0,0.0,177235.0,65414.0,0.0,29374.0,16020.0,0.0,15846.0,8077.0,0.0,111829.0,50266.0,0.0,82190.0,0.0,0.0,96544.0,39379.0,0.0,4577.0,1412.0,0.0,6049.0,826.0,0.0,28393.0,8173.0,0.0,1967.0,720.0,0.0,13.0,9.0,0.0,121085.0,43316.0,0.0,0,0,0,20230.0,20230.0,0.0,4698.0,1055.0,0.0,110681.0,22531.0,0.0,0,0,0,0,0,0,30996.0,15021.0,0.0,329.0,142.0,0.0,19522.0,16778.0,0.0,82.0,23.0,0.0,150.0,100.0,0.0,594.0,413.0,0.0,0,0,0,114045.0,56467.0,0.0,0,0,0,60739.0,31555.0,0.0,5634.0,1030.0,0.0,153867.0,55196.0,0.0,26575.0,14710.0,0.0,0,0,0,0,0,0,37044.0,4962.0,0.0,410064.0,148033.0,0.0,51239.0,20126.0,0.0
201548,8856.0,802.0,0.0,7629.0,4405.0,0.0,180348.0,68316.0,0.0,19479.0,9949.0,0.0,14742.0,5138.0,0.0,4489.0,898.0,0.0,0,0,0,0,0,0,574429.0,149529.0,0.0,91463.0,73911.0,0.0,0,0,0,0,0,0,30007.0,11956.0,0.0,266598.0,120884.0,0.0,0,0,0,69547.0,19170.0,0.0,2716.0,925.0,0.0,0,0,0,173162.0,56008.0,0.0,137636.0,55536.0,0.0,22206.0,14081.0,0.0,7834.0,3566.0,0.0,65199.0,37005.0,0.0,8983.0,0.0,0.0,47749.0,26409.0,0.0,5064.0,1611.0,0.0,2492.0,559.0,0.0,19012.0,6999.0,0.0,1160.0,450.0,0.0,33.0,27.0,0.0,69701.0,40031.0,0.0,0,0,0,20632.0,20632.0,0.0,5136.0,1570.0,0.0,107719.0,21921.0,0.0,0,0,0,0,0,0,41528.0,20324.0,0.0,194.0,89.0,0.0,17513.0,14901.0,0.0,66.0,47.0,0.0,56.0,46.0,0.0,58.0,44.0,0.0,0,0,0,77952.0,-27059.0,0.0,0,0,0,70068.0,34032.0,0.0,2973.0,562.0,0.0,91926.0,40602.0,0.0,20211.0,11486.0,0.0,0,0,0,0,0,0,42025.0,6241.0,0.0,76352.0,41674.0,0.0,29950.0,20035.0,0.0
201551,6223.0,555.0,0.0,4964.0,3363.0,0.0,172479.0,70244.0,0.0,19902.0,9415.0,0.0,10802.0,5546.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,547683.0,159608.0,0.0,80473.0,64391.0,0.0,0,0,0,0,0,0,28467.0,10889.0,0.0,279614.0,125804.0,0.0,0,0,0,49810.0,15176.0,0.0,2617.0,853.0,0.0,0,0,0,155963.0,54041.0,0.0,115132.0,45737.0,0.0,17967.0,11071.0,0.0,3272.0,1663.0,0.0,63363.0,34177.0,0.0,3522.0,0.0,0.0,35350.0,21061.0,0.0,6484.0,2026.0,0.0,6419.0,1767.0,0.0,17623.0,6501.0,0.0,745.0,290.0,0.0,41.0,34.0,0.0,52769.0,29966.0,0.0,0,0,0,17811.0,17811.0,0.0,4159.0,1025.0,0.0,109917.0,22246.0,0.0,0,0,0,0,0,0,38862.0,19153.0,0.0,170.0,84.0,0.0,14142.0,12086.0,0.0,56.0,33.0,0.0,30.0,20.0,0.0,102.0,71.0,0.0,0,0,0,6357.0,4296.0,0.0,0,0,0,47089.0,24711.0,0.0,2074.0,379.0,0.0,50735.0,24695.0,0.0,21980.0,13156.0,0.0,0,0,0,0,0,0,38785.0,6586.0,0.0,49438.0,26975.0,0.0,25048.0,14476.0,0.0
201552,5616.0,535.0,0.0,4496.0,2759.0,0.0,169453.0,67203.0,0.0,19322.0,9236.0,0.0,10591.0,5367.0,0.0,0,0,0,0,0,0,0,0,0,551832.0,157112.0,0.0,75353.0,60874.0,0.0,0,0,0,0,0,0,20583.0,9089.0,0.0,277621.0,125281.0,0.0,0,0,0,63303.0,16310.0,0.0,2492.0,756.0,0.0,0,0,0,145933.0,50174.0,0.0,99171.0,39407.0,0.0,16763.0,9865.0,0.0,2568.0,1036.0,0.0,61939.0,34281.0,0.0,6267.0,0.0,0.0,35296.0,21057.0,0.0,5875.0,1865.0,0.0,3863.0,1193.0,0.0,16797.0,5820.0,0.0,1100.0,427.0,0.0,0.0,0.0,0.0,52683.0,28586.0,0.0,0,0,0,26364.0,26364.0,0.0,3727.0,1173.0,0.0,120566.0,24541.0,0.0,0,0,0,0,0,0,39798.0,19635.0,0.0,439.0,149.0,0.0,13778.0,11882.0,0.0,41.0,10.0,0.0,0,0,0,66.0,43.0,0.0,0,0,0,6271.0,3900.0,0.0,0,0,0,50724.0,24467.0,0.0,2189.0,401.0,0.0,47219.0,22281.0,0.0,18941.0,11337.0,0.0,0,0,0,0,0,0,35735.0,5566.0,0.0,48901.0,25271.0,0.0,31352.0,17117.0,0.0
201603,8741.0,753.0,0.0,5096.0,2964.0,0.0,151032.0,62135.0,0.0,17218.0,8578.0,0.0,10930.0,5606.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,538978.0,151985.0,0.0,73427.0,58892.0,0.0,0,0,0,1071.0,336.0,0.0,21082.0,9362.0,0.0,231429.0,104705.0,0.0,0,0,0,45038.0,9220.0,0.0,1876.0,660.0,0.0,0,0,0,133385.0,45705.0,0.0,77817.0,33041.0,0.0,17667.0,9755.0,0.0,4671.0,2417.0,0.0,63196.0,30586.0,0.0,2009.0,0.0,0.0,39939.0,17407.0,0.0,6544.0,1988.0,0.0,3666.0,1256.0,0.0,14864.0,4622.0,0.0,2601.0,878.0,0.0,0,0,0,58497.0,27902.0,0.0,0,0,0,16966.0,16966.0,0.0,2668.0,1093.0,0.0,108961.0,22056.0,0.0,0,0,0,0,0,0,39260.0,19338.0,0.0,333.0,173.0,0.0,13305.0,11498.0,0.0,37.0,26.0,0.0,19.0,6.0,0.0,13.0,9.0,0.0,0,0,0,21075.0,-4773.0,0.0,0,0,0,41931.0,19786.0,0.0,1842.0,336.0,0.0,44393.0,21922.0,0.0,15460.0,9291.0,0.0,0,0,0,0,0,0,36536.0,5078.0,0.0,45975.0,26830.0,0.0,30680.0,10406.0,0.0
201606,8251.0,759.0,0.0,7946.0,4004.0,0.0,176199.0,73955.0,0.0,19540.0,9998.0,0.0,12057.0,6213.0,0.0,1.0,0.0,0.0,0,0,0,10.0,2.0,0.0,570713.0,157119.0,0.0,79683.0,64385.0,0.0,0,0,0,9024.0,1897.0,0.0,24412.0,10681.0,0.0,243712.0,108266.0,0.0,0,0,0,48480.0,15008.0,0.0,2879.0,716.0,0.0,0,0,0,158043.0,55322.0,0.0,86153.0,36597.0,0.0,21303.0,12027.0,0.0,5382.0,2285.0,0.0,73441.0,32889.0,0.0,2655.0,0.0,0.0,44962.0,21049.0,0.0,6427.0,1995.0,0.0,6522.0,2346.0,0.0,11151.0,4554.0,0.0,825.0,326.0,0.0,0,0,0,71511.0,36911.0,0.0,0,0,0,27485.0,27485.0,0.0,3934.0,1312.0,0.0,112781.0,23035.0,0.0,0,0,0,0,0,0,38962.0,19261.0,0.0,394.0,205.0,0.0,15269.0,13177.0,0.0,6.0,3.0,0.0,58.0,43.0,0.0,29.0,22.0,0.0,0,0,0,24242.0,13738.0,0.0,0,0,0,46246.0,23060.0,0.0,2430.0,457.0,0.0,65520.0,28407.0,0.0,16822.0,10050.0,0.0,0,0,0,0,0,0,37767.0,6040.0,0.0,60788.0,32785.0,0.0,41933.0,15988.0,0.0
201607,9229.0,836.0,0.0,7428.0,4068.0,0.0,174095.0,72892.0,0.0,19577.0,9529.0,0.0,13272.0,6890.0,0.0,121.0,24.0,0.0,0,0,0,10.0,2.0,0.0,568287.0,156065.0,0.0,81509.0,65865.0,0.0,0,0,0,4924.0,1193.0,0.0,29039.0,10848.0,0.0,242608.0,108388.0,0.0,0,0,0,48803.0,14871.0,0.0,1341.0,558.0,0.0,0,0,0,153395.0,53443.0,0.0,95236.0,38794.0,0.0,24583.0,14548.0,0.0,5235.0,3059.0,0.0,76024.0,33131.0,0.0,1503.0,0.0,0.0,43511.0,20882.0,0.0,6040.0,1878.0,0.0,7505.0,2150.0,0.0,16576.0,5503.0,0.0,965.0,378.0,0.0,25.0,20.0,0.0,70403.0,36069.0,0.0,0,0,0,27410.0,27410.0,0.0,3866.0,1569.0,0.0,132877.0,26988.0,0.0,0,0,0,0,0,0,38686.0,19050.0,0.0,394.0,208.0,0.0,15472.0,13310.0,0.0,109.0,19.0,0.0,78.0,64.0,0.0,36.0,28.0,0.0,0,0,0,34971.0,17587.0,0.0,0,0,0,40870.0,20951.0,0.0,2593.0,489.0,0.0,54518.0,25697.0,0.0,15486.0,9152.0,0.0,0,0,0,0,0,0,38502.0,6469.0,0.0,70982.0,38730.0,0.0,37532.0,14761.0,0.0
201609,10960.0,918.0,0.0,7595.0,3418.0,0.0,169066.0,69436.0,0.0,18903.0,9785.0,0.0,9809.0,5096.0,0.0,4325.0,865.0,0.0,0,0,0,10.0,2.0,0.0,490833.0,132874.0,0.0,77602.0,63188.0,0.0,0,0,0,3609.0,753.0,0.0,18821.0,8614.0,0.0,237614.0,107323.0,0.0,0,0,0,38069.0,11152.0,0.0,1818.0,639.0,0.0,0,0,0,167448.0,51856.0,0.0,90560.0,39054.0,0.0,22479.0,13401.0,0.0,4103.0,2176.0,0.0,75624.0,35380.0,0.0,8305.0,0.0,0.0,42831.0,20403.0,0.0,4844.0,1525.0,0.0,3933.0,1719.0,0.0,31661.0,8721.0,0.0,920.0,362.0,0.0,-15.0,-10.0,0.0,66800.0,32791.0,0.0,0,0,0,17707.0,17707.0,0.0,3879.0,1347.0,0.0,116682.0,23709.0,0.0,0,0,0,0,0,0,34041.0,16650.0,0.0,393.0,206.0,0.0,14765.0,12680.0,0.0,62.0,-115.0,0.0,50.0,25.0,0.0,41.0,4.0,0.0,0,0,0,2829.0,373.0,0.0,0,0,0,46962.0,22534.0,0.0,2219.0,449.0,0.0,59345.0,28421.0,0.0,15809.0,9426.0,0.0,0,0,0,0,0,0,30883.0,4398.0,0.0,75957.0,41121.0,0.0,37226.0,17025.0,0.0
201610,9054.0,779.0,0.0,7023.0,4185.0,0.0,177657.0,73635.0,0.0,22512.0,11179.0,0.0,10108.0,5265.0,0.0,4532.0,906.0,0.0,0,0,0,0,0,0,496204.0,143083.0,0.0,81308.0,65676.0,0.0,0,0,0,4030.0,986.0,0.0,26370.0,10568.0,0.0,247792.0,112259.0,0.0,0,0,0,46588.0,14749.0,0.0,2773.0,952.0,0.0,0,0,0,179729.0,51348.0,0.0,107439.0,41992.0,0.0,24720.0,13276.0,0.0,3830.0,2031.0,0.0,73690.0,36531.0,0.0,2406.0,0.0,0.0,48849.0,26586.0,0.0,4680.0,1517.0,0.0,4559.0,1980.0,0.0,28342.0,8436.0,0.0,1567.0,328.0,0.0,27.0,19.0,0.0,75203.0,38233.0,0.0,0,0,0,20356.0,20356.0,0.0,4800.0,1925.0,0.0,146592.0,29705.0,0.0,0,0,0,0,0,0,31891.0,15593.0,0.0,131.0,68.0,0.0,14652.0,12576.0,0.0,20.0,10.0,0.0,43.0,33.0,0.0,133.0,78.0,0.0,0,0,0,97.0,-35.0,0.0,0,0,0,50871.0,23524.0,0.0,2751.0,680.0,0.0,72757.0,31332.0,0.0,16166.0,9436.0,0.0,0,0,0,0,0,0,33126.0,4670.0,0.0,75634.0,39895.0,0.0,40694.0,22593.0,0.0
201612,7476.0,694.0,0.0,6977.0,4378.0,0.0,192611.0,78048.0,0.0,21745.0,10691.0,0.0,10607.0,5479.0,0.0,4029.0,806.0,0.0,0,0,0,10.0,2.0,0.0,493281.0,142151.0,0.0,84246.0,68526.0,0.0,0,0,0,3716.0,996.0,0.0,31207.0,11738.0,0.0,250582.0,112578.0,0.0,0,0,0,55975.0,14519.0,0.0,3327.0,1116.0,0.0,0,0,0,164147.0,53068.0,0.0,103166.0,42634.0,0.0,27294.0,13803.0,0.0,4608.0,2032.0,0.0,77480.0,36965.0,0.0,2709.0,0.0,0.0,53412.0,30979.0,0.0,5269.0,1684.0,0.0,9324.0,2679.0,0.0,37238.0,10049.0,0.0,914.0,338.0,0.0,70.0,50.0,0.0,85373.0,42734.0,0.0,0,0,0,17903.0,17903.0,0.0,2940.0,1410.0,0.0,124411.0,25243.0,0.0,0,0,0,0,0,0,32246.0,16030.0,0.0,393.0,215.0,0.0,15635.0,13288.0,0.0,48.0,3.0,0.0,131.0,90.0,0.0,168.0,77.0,0.0,0,0,0,53.0,28.0,0.0,0,0,0,58291.0,26908.0,0.0,3311.0,818.0,0.0,72599.0,33327.0,0.0,13892.0,8266.0,0.0,0,0,0,0,0,0,34774.0,5300.0,0.0,76558.0,42011.0,0.0,39053.0,20390.0,0.0
201614,7142.0,652.0,0.0,9081.0,4681.0,0.0,195297.0,81488.0,0.0,21089.0,10934.0,0.0,22933.0,11673.0,0.0,3826.0,765.0,0.0,0,0,0,0,0,0,550711.0,159710.0,0.0,86493.0,69855.0,0.0,0,0,0,3510.0,1027.0,0.0,16525.0,8630.0,0.0,260937.0,118890.0,0.0,0,0,0,48251.0,13943.0,0.0,3369.0,1124.0,0.0,0,0,0,161508.0,54831.0,0.0,103636.0,44756.0,0.0,29073.0,15169.0,0.0,6871.0,3493.0,0.0,83008.0,40736.0,0.0,4880.0,0.0,0.0,61625.0,35912.0,0.0,5106.0,1596.0,0.0,5198.0,2512.0,0.0,46650.0,14459.0,0.0,1713.0,669.0,0.0,45.0,32.0,0.0,76052.0,39512.0,0.0,0,0,0,27629.0,27629.0,0.0,3657.0,1905.0,0.0,163832.0,33211.0,0.0,0,0,0,0,0,0,35079.0,17083.0,0.0,1492.0,647.0,0.0,16945.0,14665.0,0.0,108.0,46.0,0.0,294.0,180.0,0.0,81.0,68.0,0.0,0,0,0,25.0,17.0,0.0,0,0,0,40963.0,22858.0,0.0,3484.0,828.0,0.0,69027.0,34505.0,0.0,16536.0,9787.0,0.0,0,0,0,0,0,0,34793.0,5999.0,0.0,73753.0,42071.0,0.0,45292.0,23043.0,0.0
201617,9561.0,872.0,0.0,7487.0,4785.0,0.0,180605.0,75851.0,0.0,18897.0,9722.0,0.0,12604.0,6339.0,0.0,3158.0,632.0,0.0,0,0,0,0,0,0,523006.0,148285.0,0.0,85155.0,68849.0,0.0,0,0,0,3189.0,821.0,0.0,21718.0,9923.0,0.0,242614.0,109229.0,0.0,0,0,0,48653.0,13495.0,0.0,2081.0,765.0,0.0,0,0,0,139970.0,46769.0,0.0,92119.0,39255.0,0.0,28453.0,16493.0,0.0,4592.0,2483.0,0.0,69912.0,33944.0,0.0,1729.0,0.0,0.0,49033.0,24788.0,0.0,5980.0,1883.0,0.0,5612.0,1988.0,0.0,57018.0,17319.0,0.0,485.0,188.0,0.0,67.0,36.0,0.0,92019.0,45851.0,0.0,0,0,0,17821.0,17821.0,0.0,23285.0,5545.0,0.0,135542.0,27491.0,0.0,0,0,0,0,0,0,43481.0,20592.0,0.0,1170.0,457.0,0.0,16762.0,14487.0,0.0,117.0,67.0,0.0,64.0,42.0,0.0,56.0,44.0,0.0,0,0,0,20.0,13.0,0.0,0,0,0,49916.0,25985.0,0.0,3004.0,834.0,0.0,97382.0,39184.0,0.0,13518.0,7920.0,0.0,0,0,0,0,0,0,37195.0,6448.0,0.0,69525.0,38695.0,0.0,41319.0,21482.0,0.0
201622,10068.0,874.0,0.0,6831.0,4352.0,0.0,181528.0,76927.0,0.0,29037.0,11978.0,0.0,11803.0,5991.0,0.0,0,0,0,0,0,0,0,0,0,573340.0,161724.0,0.0,85048.0,69399.0,0.0,0,0,0,5065.0,1342.0,0.0,23008.0,10035.0,0.0,266902.0,120260.0,0.0,0,0,0,41628.0,13578.0,0.0,1814.0,624.0,0.0,0,0,0,149970.0,-70550.0,0.0,93944.0,37654.0,0.0,26137.0,15205.0,0.0,3626.0,1984.0,0.0,75082.0,43715.0,0.0,2253.0,0.0,0.0,44884.0,22480.0,0.0,5479.0,1726.0,0.0,5922.0,2186.0,0.0,35436.0,9303.0,0.0,2540.0,986.0,0.0,50.0,36.0,0.0,75168.0,35994.0,0.0,0,0,0,24830.0,24830.0,0.0,9440.0,2710.0,0.0,124338.0,25355.0,0.0,0,0,0,0,0,0,37412.0,18283.0,0.0,43.0,18.0,0.0,15984.0,13900.0,0.0,154.0,98.0,0.0,9.0,7.0,0.0,45.0,38.0,0.0,0,0,0,0,0,0,0,0,0,52564.0,25751.0,0.0,3673.0,1109.0,0.0,114450.0,44524.0,0.0,13798.0,8189.0,0.0,781.0,156.0,0.0,0,0,0,38638.0,6344.0,0.0,78826.0,41657.0,0.0,34755.0,16095.0,0.0
201626,9567.0,801.0,0.0,6076.0,3977.0,0.0,185896.0,75930.0,0.0,21899.0,10083.0,0.0,11870.0,6048.0,0.0,5.0,1.0,0.0,0,0,0,0,0,0,536490.0,150391.0,0.0,85683.0,69447.0,0.0,0,0,0,3487.0,816.0,0.0,20975.0,9455.0,0.0,251661.0,114025.0,0.0,0,0,0,40059.0,12918.0,0.0,1502.0,542.0,0.0,0,0,0,152930.0,45921.0,0.0,94836.0,37523.0,0.0,26613.0,15709.0,0.0,5142.0,2866.0,0.0,79350.0,44590.0,0.0,1628.0,0.0,0.0,53843.0,31661.0,0.0,6269.0,2018.0,0.0,5047.0,1480.0,0.0,36331.0,9181.0,0.0,1416.0,8.0,0.0,117.0,88.0,0.0,74378.0,36303.0,0.0,0,0,0,17583.0,17583.0,0.0,4126.0,1409.0,0.0,119532.0,24272.0,0.0,0,0,0,0,0,0,49304.0,24005.0,0.0,138.0,56.0,0.0,16722.0,14553.0,0.0,83.0,51.0,0.0,153.0,103.0,0.0,29.0,25.0,0.0,0,0,0,0,0,0,0,0,0,53139.0,25280.0,0.0,2423.0,494.0,0.0,76520.0,37804.0,0.0,84423.0,40979.0,0.0,685.0,134.0,0.0,0,0,0,36266.0,5911.0,0.0,81338.0,38098.0,0.0,32404.0,15501.0,0.0
201627,10713.0,950.0,0.0,11245.0,6885.0,0.0,178187.0,72865.0,0.0,21827.0,10130.0,0.0,11004.0,5587.0,0.0,0,0,0,0,0,0,0,0,0,574871.0,165390.0,0.0,86513.0,71488.0,0.0,0,0,0,3020.0,683.0,0.0,25483.0,10743.0,0.0,263103.0,118854.0,0.0,0,0,0,40504.0,14176.0,0.0,2181.0,775.0,0.0,0,0,0,154679.0,-3584.0,0.0,106617.0,42103.0,0.0,29076.0,13015.0,0.0,3902.0,1914.0,0.0,88782.0,51104.0,0.0,4722.0,0.0,0.0,60939.0,35654.0,0.0,6611.0,2101.0,0.0,3812.0,1285.0,0.0,33239.0,8539.0,0.0,984.0,-5.0,0.0,0,0,0,79931.0,39031.0,0.0,0,0,0,20378.0,20378.0,0.0,3645.0,1219.0,0.0,170616.0,34463.0,0.0,0,0,0,0,0,0,45938.0,22473.0,0.0,103.0,53.0,0.0,17363.0,15054.0,0.0,190.0,111.0,0.0,28.0,18.0,0.0,57.0,42.0,0.0,0,0,0,0,0,0,0,0,0,51946.0,26112.0,0.0,2393.0,495.0,0.0,65833.0,32843.0,0.0,103102.0,49261.0,0.0,515.0,89.0,0.0,0,0,0,40307.0,6827.0,0.0,75039.0,37095.0,0.0,34020.0,17494.0,0.0
201628,9085.0,780.0,0.0,6643.0,4445.0,0.0,188476.0,79794.0,0.0,21782.0,9968.0,0.0,11160.0,5715.0,0.0,0,0,0,0,0,0,0,0,0,596928.0,170741.0,0.0,88673.0,72058.0,0.0,0,0,0,3170.0,653.0,0.0,30705.0,12760.0,0.0,253833.0,114433.0,0.0,0,0,0,46908.0,14697.0,0.0,938.0,349.0,0.0,0,0,0,163904.0,-3773.0,0.0,101448.0,40505.0,0.0,25076.0,11825.0,0.0,4419.0,2281.0,0.0,86108.0,50271.0,0.0,7211.0,0.0,0.0,62449.0,35521.0,0.0,8707.0,2633.0,0.0,3510.0,1107.0,0.0,35491.0,10142.0,0.0,897.0,-5.0,0.0,0,0,0,80925.0,35683.0,0.0,0,0,0,21747.0,21747.0,0.0,3455.0,1042.0,0.0,162499.0,32922.0,0.0,0,0,0,0,0,0,47407.0,22992.0,0.0,36.0,18.0,0.0,17758.0,15339.0,0.0,166.0,103.0,0.0,35.0,26.0,0.0,36.0,28.0,0.0,0,0,0,0,0,0,0,0,0,56443.0,28626.0,0.0,2786.0,577.0,0.0,87993.0,39576.0,0.0,100829.0,40685.0,0.0,320.0,93.0,0.0,0,0,0,38678.0,6455.0,0.0,68895.0,34769.0,0.0,34021.0,16897.0,0.0
201630,9893.0,961.0,0.0,6411.0,4284.0,0.0,174434.0,74973.0,0.0,27019.0,11940.0,0.0,11754.0,6078.0,0.0,0,0,0,0,0,0,0,0,0,615169.0,177041.0,0.0,85980.0,68407.0,0.0,0,0,0,3640.0,792.0,0.0,27857.0,11211.0,0.0,268175.0,121808.0,0.0,0,0,0,59930.0,19278.0,0.0,1590.0,534.0,0.0,0,0,0,154132.0,-58998.0,0.0,111721.0,42894.0,0.0,20479.0,12432.0,0.0,5188.0,2779.0,0.0,77968.0,45539.0,0.0,6163.0,0.0,0.0,43606.0,25245.0,0.0,6444.0,2037.0,0.0,3696.0,1397.0,0.0,34500.0,9021.0,0.0,165.0,-326.0,0.0,15.0,8.0,0.0,67334.0,30460.0,0.0,0,0,0,19050.0,19050.0,0.0,5520.0,1108.0,0.0,159020.0,32151.0,0.0,0,0,0,0,0,0,47002.0,23101.0,0.0,26.0,16.0,0.0,16667.0,14477.0,0.0,174.0,116.0,0.0,157.0,129.0,0.0,28.0,20.0,0.0,0,0,0,0,0,0,0,0,0,49973.0,25797.0,0.0,3558.0,749.0,0.0,76262.0,34326.0,0.0,27578.0,13580.0,0.0,490.0,115.0,0.0,0,0,0,38376.0,6373.0,0.0,80469.0,43285.0,0.0,31719.0,15778.0,0.0
201635,8220.0,754.0,0.0,9089.0,5584.0,0.0,188493.0,80525.0,0.0,24784.0,11865.0,0.0,11607.0,5922.0,0.0,7047.0,1409.0,0.0,0,0,0,0,0,0,606055.0,164092.0,0.0,92148.0,73811.0,0.0,0,0,0,3220.0,706.0,0.0,34311.0,14323.0,0.0,287067.0,131814.0,0.0,0,0,0,73912.0,23404.0,0.0,1612.0,591.0,0.0,0,0,0,153771.0,49850.0,0.0,113705.0,40391.0,0.0,26748.0,13728.0,0.0,5440.0,2425.0,0.0,85683.0,48664.0,0.0,2405.0,0.0,0.0,54258.0,30704.0,0.0,6251.0,1935.0,0.0,7671.0,1959.0,0.0,40229.0,9808.0,0.0,0,0,0,68.0,57.0,0.0,90681.0,43787.0,0.0,0,0,0,15649.0,15649.0,0.0,11313.0,2030.0,0.0,148930.0,30147.0,0.0,0,0,0,0,0,0,46915.0,23028.0,0.0,111.0,55.0,0.0,15996.0,13918.0,0.0,60.0,37.0,0.0,38.0,25.0,0.0,330.0,269.0,0.0,0,0,0,14587.0,9433.0,0.0,0,0,0,59596.0,31313.0,0.0,4686.0,1277.0,0.0,107738.0,41377.0,0.0,18887.0,10969.0,0.0,1165.0,430.0,0.0,0,0,0,39067.0,6567.0,0.0,81834.0,42995.0,0.0,32636.0,16624.0,0.0
